MB214 Q0 305848278581387265 1 10.295075 2013-2014-baseline# TResult(id:305848278581387265, rsv:10.295075416564941, screen_name:cincottapeter, epoch:1361754886, text:@gallit_z Common Core is a U.S. thing.  Common standards for math and english/language arts.  We are in the middle of the transition now., followers_count:254, statuses_count:1465, lang:null, in_reply_to_status_id:305847516530884609, in_reply_to_user_id:183925841, retweeted_status_id:0, retweeted_user_id:0, retweeted_count:0)
MB214 Q0 305435882058555393 2559 3.961059 2013-2014-baseline# TResult(id:305435882058555393, rsv:3.9610588550567627, screen_name:Veganious, epoch:1361656563, text:Workout Plan Day 7 Core Workout Plan +Cardio+Chill Out http://t.co/ATvHckrqL4, followers_count:87, statuses_count:259, lang:null, in_reply_to_status_id:0, in_reply_to_user_id:0, retweeted_status_id:0, retweeted_user_id:0, retweeted_count:0)
MB214 Q0 305346165895987201 2560 3.961059 2013-2014-baseline# TResult(id:305346165895987201, rsv:3.9610588550567627, screen_name:shoko_lynch, epoch:1361635173, text:HTC、業績悪化…。HTC頑張れ！ flagship model HTC One 4.7inch FHD。RAM2GB。CPU、Snapdragon 600 quad core 1.7GHz, followers_count:629, statuses_count:655, lang:null, in_reply_to_status_id:0, in_reply_to_user_id:0, retweeted_status_id:0, retweeted_user_id:0, retweeted_count:0)
MB214 Q0 305426029630083073 2561 3.961059 2013-2014-baseline# TResult(id:305426029630083073, rsv:3.9610588550567627, screen_name:goodslavko, epoch:1361654214, text:Dell D620 Laptop Duo Core with Windows XP | Laptop http://t.co/zadkOEuw27, followers_count:9, statuses_count:187128, lang:null, in_reply_to_status_id:0, in_reply_to_user_id:0, retweeted_status_id:0, retweeted_user_id:0, retweeted_count:0)
MB214 Q0 310245071016583168 2562 3.961059 2013-2014-baseline# TResult(id:310245071016583168, rsv:3.9610588550567627, screen_name:lalajust_2BAD, epoch:1362803163, text:LOL!!!!!! He comes on to me sooooo hard core, followers_count:352, statuses_count:47877, lang:null, in_reply_to_status_id:0, in_reply_to_user_id:0, retweeted_status_id:0, retweeted_user_id:0, retweeted_count:0)
MB214 Q0 310243837874421762 2563 3.961059 2013-2014-baseline# TResult(id:310243837874421762, rsv:3.9610588550567627, screen_name:hubertbarlis, epoch:1362802869, text:@maggiedyc Do it. Good for core strength and stability., followers_count:217, statuses_count:10677, lang:null, in_reply_to_status_id:310239228191719424, in_reply_to_user_id:28565319, retweeted_status_id:0, retweeted_user_id:0, retweeted_count:0)
MB214 Q0 302440633073803264 2564 3.961059 2013-2014-baseline# TResult(id:302440633073803264, rsv:3.9610588550567627, screen_name:DoM1413, epoch:1360942440, text:Night in Seclusion - Crisis Core Final Fantasy, Vol. 7 Disc 2 #なうぷれ, followers_count:818, statuses_count:153561, lang:null, in_reply_to_status_id:0, in_reply_to_user_id:0, retweeted_status_id:0, retweeted_user_id:0, retweeted_count:0)
MB214 Q0 315436977656827905 2565 3.961059 2013-2014-baseline# TResult(id:315436977656827905, rsv:3.9610588550567627, screen_name:Namelessonly1_, epoch:1364041010, text:.@namelessonly1_ さんの @YouTube 動画を高く評価しました: http://t.co/FqnAe49Zo9 Crisis Core Final Fantasy Ⅶ, followers_count:4535, statuses_count:29337, lang:null, in_reply_to_status_id:0, in_reply_to_user_id:0, retweeted_status_id:0, retweeted_user_id:0, retweeted_count:0)
MB214 Q0 308217745797943296 2566 3.961059 2013-2014-baseline# TResult(id:308217745797943296, rsv:3.9610588550567627, screen_name:robvelascojr, epoch:1362319811, text:@bobfreking asus memo pad or the cherry mobile quad core tablet?, followers_count:133, statuses_count:1716, lang:null, in_reply_to_status_id:0, in_reply_to_user_id:0, retweeted_status_id:0, retweeted_user_id:0, retweeted_count:0)
MB214 Q0 315441717190987776 2567 3.961059 2013-2014-baseline# TResult(id:315441717190987776, rsv:3.9610588550567627, screen_name:_amrly, epoch:1364042140, text:@doucheese hahaha Aiseh! Then the processor how many core?, followers_count:102, statuses_count:7538, lang:null, in_reply_to_status_id:315441287585218560, in_reply_to_user_id:480329139, retweeted_status_id:0, retweeted_user_id:0, retweeted_count:0)
MB214 Q0 315445248790765568 2568 3.961059 2013-2014-baseline# TResult(id:315445248790765568, rsv:3.9610588550567627, screen_name:MotivatorSeo_, epoch:1364042982, text:130323 TTS MC Music Core today&lt;3&lt;3&lt;3 http://t.co/aQUFsrkTEj, followers_count:389, statuses_count:1157, lang:null, in_reply_to_status_id:0, in_reply_to_user_id:0, retweeted_status_id:0, retweeted_user_id:0, retweeted_count:0)
MB214 Q0 315445320106520576 2569 3.961059 2013-2014-baseline# TResult(id:315445320106520576, rsv:3.9610588550567627, screen_name:Butterscotch_99, epoch:1364042999, text:Video: 130323 B.A.P - "ONE SHOT" @ Music Core  http://t.co/aYlzpV8LRK, followers_count:144, statuses_count:34164, lang:null, in_reply_to_status_id:0, in_reply_to_user_id:0, retweeted_status_id:0, retweeted_user_id:0, retweeted_count:0)
MB214 Q0 315445596926377985 2570 3.961059 2013-2014-baseline# TResult(id:315445596926377985, rsv:3.9610588550567627, screen_name:Hoon91yTH, epoch:1364043065, text:[CAP] 130323 Music Core - U-KISS' Standing Still ; เควิ่นคร้าบ http://t.co/QAKpqDMkJz, followers_count:56, statuses_count:3172, lang:null, in_reply_to_status_id:0, in_reply_to_user_id:0, retweeted_status_id:0, retweeted_user_id:0, retweeted_count:0)
MB214 Q0 306137131913474048 2571 3.961059 2013-2014-baseline# TResult(id:306137131913474048, rsv:3.9610588550567627, screen_name:21stwebservices, epoch:1361823754, text:ZTE Launches 5.7″ 720p Grand Memo Smartphone With Quad-Core CPU And Android 4.1 http://t.co/gphKVtLxdA, followers_count:18, statuses_count:243, lang:null, in_reply_to_status_id:0, in_reply_to_user_id:0, retweeted_status_id:0, retweeted_user_id:0, retweeted_count:0)
MB214 Q0 306135470990061568 2572 3.961059 2013-2014-baseline# TResult(id:306135470990061568, rsv:3.9610588550567627, screen_name:CNETDeals, epoch:1361823358, text:Samsung Dual Core 1.7GHz 12" Chromebook for $240 + free shipping http://t.co/XDwHDVOIaN, followers_count:10, statuses_count:37862, lang:null, in_reply_to_status_id:0, in_reply_to_user_id:0, retweeted_status_id:0, retweeted_user_id:0, retweeted_count:0)
MB214 Q0 308259160359841793 2573 3.961059 2013-2014-baseline# TResult(id:308259160359841793, rsv:3.9610588550567627, screen_name:billyplatt, epoch:1362329685, text:Yoga, check....core workout, check....now what?, followers_count:153, statuses_count:12196, lang:null, in_reply_to_status_id:0, in_reply_to_user_id:0, retweeted_status_id:0, retweeted_user_id:0, retweeted_count:0)
MB214 Q0 297872113287720961 2574 3.961059 2013-2014-baseline# TResult(id:297872113287720961, rsv:3.9610588550567627, screen_name:HanFC, epoch:1359853220, text:Download [Perf] Nine Muses – Dolls @ 130202 MBC Music Core http://t.co/o8nAuKeG, followers_count:343, statuses_count:8564, lang:en, in_reply_to_status_id:0, in_reply_to_user_id:0, retweeted_status_id:0, retweeted_user_id:0, retweeted_count:0)
MB214 Q0 312082381697863680 2575 3.961059 2013-2014-baseline# TResult(id:312082381697863680, rsv:3.9610588550567627, screen_name:groupbuyon, epoch:1363241212, text:[Woot] Dell Latitude 14" Core i3 Laptop w/SSD http://t.co/YeKnBInhy1, followers_count:607, statuses_count:88123, lang:null, in_reply_to_status_id:0, in_reply_to_user_id:0, retweeted_status_id:0, retweeted_user_id:0, retweeted_count:0)
MB214 Q0 312084403335618560 2576 3.961059 2013-2014-baseline# TResult(id:312084403335618560, rsv:3.9610588550567627, screen_name:yuyudin, epoch:1363241694, text:@nkharoo you're such a hard core fan of some other brand huh?  :), followers_count:1517, statuses_count:16199, lang:null, in_reply_to_status_id:312081376285442048, in_reply_to_user_id:32369317, retweeted_status_id:0, retweeted_user_id:0, retweeted_count:0)
MB214 Q0 310461090242887680 2577 3.961059 2013-2014-baseline# TResult(id:310461090242887680, rsv:3.9610588550567627, screen_name:BatarangMoses, epoch:1362854666, text:Want to know the soundtrack of Jacobs car? Vomit. Vomit core music., followers_count:409, statuses_count:18385, lang:null, in_reply_to_status_id:0, in_reply_to_user_id:0, retweeted_status_id:0, retweeted_user_id:0, retweeted_count:0)
MB214 Q0 310456874979958785 2578 3.961059 2013-2014-baseline# TResult(id:310456874979958785, rsv:3.9610588550567627, screen_name:Kii_toHisHeart, epoch:1362853661, text:Like a bullet your love hit me to the core.., followers_count:552, statuses_count:58890, lang:null, in_reply_to_status_id:0, in_reply_to_user_id:0, retweeted_status_id:0, retweeted_user_id:0, retweeted_count:0)
MB214 Q0 297874579546841088 2579 3.961059 2013-2014-baseline# TResult(id:297874579546841088, rsv:3.9610588550567627, screen_name:Tecnimall, epoch:1359853808, text:Procesador Intel Core I5-650 3.2ghz 4mb De Cache Socket 1156 http://t.co/HsXqBEtT, followers_count:496, statuses_count:1371, lang:en, in_reply_to_status_id:0, in_reply_to_user_id:0, retweeted_status_id:0, retweeted_user_id:0, retweeted_count:0)
MB214 Q0 306145373741805568 2580 3.961059 2013-2014-baseline# TResult(id:306145373741805568, rsv:3.9610588550567627, screen_name:fugu13, epoch:1361825719, text:@MikeRUnderwood Fate Core because flexible awesome. And a Fiasco playset because why not., followers_count:881, statuses_count:1809, lang:null, in_reply_to_status_id:306139315132567552, in_reply_to_user_id:49620292, retweeted_status_id:0, retweeted_user_id:0, retweeted_count:0)
MB214 Q0 302757026205937665 2581 3.961059 2013-2014-baseline# TResult(id:302757026205937665, rsv:3.9610588550567627, screen_name:MusicCoreTV, epoch:1361017874, text:130216 MUSIC CORE VIXX - ON AND ON http://t.co/Oqz3mwGl #KPOPTV #MusicCore, followers_count:62, statuses_count:4320, lang:null, in_reply_to_status_id:0, in_reply_to_user_id:0, retweeted_status_id:0, retweeted_user_id:0, retweeted_count:0)
MB214 Q0 308826943288127488 2582 3.961059 2013-2014-baseline# TResult(id:308826943288127488, rsv:3.9610588550567627, screen_name:buymeaVANAna, epoch:1362465055, text:Practice at Core :)) karzamarz #practice #withmygals #friends #sunny #hot #rythmmofthenight http://t.co/cgEkjm6Qt4, followers_count:468, statuses_count:3947, lang:null, in_reply_to_status_id:0, in_reply_to_user_id:0, retweeted_status_id:0, retweeted_user_id:0, retweeted_count:0)
MB214 Q0 308825999544557568 2583 3.961059 2013-2014-baseline# TResult(id:308825999544557568, rsv:3.9610588550567627, screen_name:toriaaaxx, epoch:1362464830, text:Core work will deffinately be the death of me. #obliques #soremuscles #zumba, followers_count:704, statuses_count:8139, lang:null, in_reply_to_status_id:0, in_reply_to_user_id:0, retweeted_status_id:0, retweeted_user_id:0, retweeted_count:0)
MB214 Q0 300286832803971072 2584 3.961059 2013-2014-baseline# TResult(id:300286832803971072, rsv:3.9610588550567627, screen_name:cayli_twin2, epoch:1360428934, text:The most hard core woodwind in the whole ensemble #gotdemstrongfangas @madalyn_rhett http://t.co/mxxKeD2T, followers_count:89, statuses_count:429, lang:null, in_reply_to_status_id:0, in_reply_to_user_id:0, retweeted_status_id:0, retweeted_user_id:0, retweeted_count:0)
MB214 Q0 304915729617145856 2585 3.961059 2013-2014-baseline# TResult(id:304915729617145856, rsv:3.9610588550567627, screen_name:soqquadro, epoch:1361532549, text:Google aims for Apple's core with high-end Chromebook Pixel http://t.co/87R7t647l4 via @guardian, followers_count:325, statuses_count:813, lang:null, in_reply_to_status_id:0, in_reply_to_user_id:0, retweeted_status_id:0, retweeted_user_id:0, retweeted_count:0)
MB214 Q0 313188251890511873 2586 3.961059 2013-2014-baseline# TResult(id:313188251890511873, rsv:3.9610588550567627, screen_name:KHOWLACED33, epoch:1363504872, text:I really am a princess in disguise. A hard core princess., followers_count:142, statuses_count:2964, lang:null, in_reply_to_status_id:0, in_reply_to_user_id:0, retweeted_status_id:0, retweeted_user_id:0, retweeted_count:0)
MB214 Q0 313188654526902272 2587 3.961059 2013-2014-baseline# TResult(id:313188654526902272, rsv:3.9610588550567627, screen_name:subeautiful, epoch:1363504968, text:Levi's Men's Covert Core Cargo Short | Mens Shorts Clearance http://t.co/rigBAwu0mg, followers_count:9, statuses_count:195745, lang:null, in_reply_to_status_id:0, in_reply_to_user_id:0, retweeted_status_id:0, retweeted_user_id:0, retweeted_count:0)
MB214 Q0 310896987484598273 2588 3.961059 2013-2014-baseline# TResult(id:310896987484598273, rsv:3.9610588550567627, screen_name:HintonJonny, epoch:1362958592, text:Uwe rosler - english clubs should have a core of english players #LateKickOff, followers_count:1149, statuses_count:1477, lang:null, in_reply_to_status_id:0, in_reply_to_user_id:0, retweeted_status_id:0, retweeted_user_id:0, retweeted_count:0)
MB214 Q0 310892273074335744 2589 3.961059 2013-2014-baseline# TResult(id:310892273074335744, rsv:3.9610588550567627, screen_name:tier2training, epoch:1362957468, text:Community,Outreach, Readiness, Education the C.O.R.E. of TIER 2 Training-Train for Life, followers_count:11, statuses_count:0, lang:null, in_reply_to_status_id:0, in_reply_to_user_id:0, retweeted_status_id:0, retweeted_user_id:0, retweeted_count:0)
MB214 Q0 308830600696061953 2590 3.961059 2013-2014-baseline# TResult(id:308830600696061953, rsv:3.9610588550567627, screen_name:BSCzarnyDunajec, epoch:1362465927, text:Day three. We start early. Core stability in theory and in reality... http://t.co/6uNOYY4pJE, followers_count:13, statuses_count:508, lang:null, in_reply_to_status_id:0, in_reply_to_user_id:0, retweeted_status_id:0, retweeted_user_id:0, retweeted_count:0)
MB214 Q0 301805296706277377 2591 3.961059 2013-2014-baseline# TResult(id:301805296706277377, rsv:3.9610588550567627, screen_name:AusTalks, epoch:1360790964, text:#auspol #bionic_beer_gut #Sufiy  Battery Innovation Is Doubling Core Performance For Electric Cars Every Decade. http://t.co/6wjhdLse, followers_count:0, statuses_count:1662, lang:null, in_reply_to_status_id:0, in_reply_to_user_id:0, retweeted_status_id:0, retweeted_user_id:0, retweeted_count:0)
MB214 Q0 300201151570272257 2592 3.961059 2013-2014-baseline# TResult(id:300201151570272257, rsv:3.9610588550567627, screen_name:darkcell00, epoch:1360408506, text:Darkcell is playing@Core Techno 1 at Rashomon,Friday,15 Feb http://t.co/aERhskrP, followers_count:322, statuses_count:509, lang:null, in_reply_to_status_id:0, in_reply_to_user_id:0, retweeted_status_id:0, retweeted_user_id:0, retweeted_count:0)
MB214 Q0 301812364087549952 2593 3.961059 2013-2014-baseline# TResult(id:301812364087549952, rsv:3.9610588550567627, screen_name:lov3arthur, epoch:1360792649, text:Joseph Morgan Can Not Leave TVD ai meu core ~, followers_count:881, statuses_count:22970, lang:null, in_reply_to_status_id:0, in_reply_to_user_id:0, retweeted_status_id:0, retweeted_user_id:0, retweeted_count:0)
MB214 Q0 314642081538793472 2594 3.961059 2013-2014-baseline# TResult(id:314642081538793472, rsv:3.9610588550567627, screen_name:SukMyFreakiness, epoch:1363851492, text:Cause school wore mee out to thee core bby i swear ., followers_count:835, statuses_count:9683, lang:null, in_reply_to_status_id:0, in_reply_to_user_id:0, retweeted_status_id:0, retweeted_user_id:0, retweeted_count:0)
MB214 Q0 315898573378162688 2595 3.961059 2013-2014-baseline# TResult(id:315898573378162688, rsv:3.9610588550567627, screen_name:hannahjadesmall, epoch:1364151063, text:sick to the core of seeing snow this year-___-., followers_count:17, statuses_count:86, lang:null, in_reply_to_status_id:0, in_reply_to_user_id:0, retweeted_status_id:0, retweeted_user_id:0, retweeted_count:0)
MB214 Q0 300148039090335744 2596 3.961059 2013-2014-baseline# TResult(id:300148039090335744, rsv:3.9610588550567627, screen_name:shapwaa, epoch:1360395843, text:#TeamFollowback #F4F Soloist ALi returns with “Eraser” on ‘Music Core’! http://t.co/oCaS5R0w #allkpopnews, followers_count:168, statuses_count:10674, lang:null, in_reply_to_status_id:0, in_reply_to_user_id:0, retweeted_status_id:0, retweeted_user_id:0, retweeted_count:0)
MB214 Q0 309683109769654273 2597 3.961059 2013-2014-baseline# TResult(id:309683109769654273, rsv:3.9610588550567627, screen_name:WhatsupGello, epoch:1362669181, text:#JustGiveMeAReason penetrates down deep to my inner core.One of Pink's susceptible songs!, followers_count:316, statuses_count:4620, lang:null, in_reply_to_status_id:0, in_reply_to_user_id:0, retweeted_status_id:0, retweeted_user_id:0, retweeted_count:0)
MB214 Q0 299202022224314368 2598 3.961059 2013-2014-baseline# TResult(id:299202022224314368, rsv:3.9610588550567627, screen_name:ldixon61, epoch:1360170295, text:@JoeLamplough you can concentrate on the upper body &amp; core muscles now., followers_count:74, statuses_count:399, lang:en, in_reply_to_status_id:299179706295652354, in_reply_to_user_id:245484350, retweeted_status_id:0, retweeted_user_id:0, retweeted_count:0)
MB214 Q0 303606070780252160 2599 3.961059 2013-2014-baseline# TResult(id:303606070780252160, rsv:3.9610588550567627, screen_name:WandaLVargas, epoch:1361220302, text:Leaked photo of Apple iPhone 5S motherboard shows quad-core A7 processor http://t.co/Z3YpRXzV, followers_count:59, statuses_count:2234, lang:null, in_reply_to_status_id:0, in_reply_to_user_id:0, retweeted_status_id:0, retweeted_user_id:0, retweeted_count:0)
