MB099 Q0 34643181832241154 1 5.818180 2011-2012-baseline# TResult(id:34643181832241154, rsv:5.818179607391357, screen_name:TrendsGoogle, epoch:1297094552, text:superbowl score by quarter, best superbowl commercials 2011, ...: superbowl score by quarter best superbowl commercials 2011 super bo..., followers_count:17, statuses_count:2655, lang:null, in_reply_to_status_id:0, in_reply_to_user_id:0, retweeted_status_id:0, retweeted_user_id:0, retweeted_count:0)
MB099 Q0 34317891583090688 2 5.162620 2011-2012-baseline# TResult(id:34317891583090688, rsv:5.162619590759277, screen_name:ChristineStfu, epoch:1297016997, text:Gonna shower then wait for the Superbowl to come on. I just wanna watch the commercials lol. Superbowl commercials are the best/funniest., followers_count:291, statuses_count:44634, lang:null, in_reply_to_status_id:0, in_reply_to_user_id:0, retweeted_status_id:0, retweeted_user_id:0, retweeted_count:0)
MB099 Q0 34408300451733505 4063 1.978337 2011-2012-baseline# TResult(id:34408300451733505, rsv:1.9783369302749634, screen_name:1curiouspeep, epoch:1297038552, text:@rmedina R u at a gathering 4 fun or a Superbowl party?, followers_count:147, statuses_count:12243, lang:null, in_reply_to_status_id:34407903506989058, in_reply_to_user_id:8186722, retweeted_status_id:0, retweeted_user_id:0, retweeted_count:0)
MB099 Q0 34408450964328448 4064 1.978337 2011-2012-baseline# TResult(id:34408450964328448, rsv:1.9783369302749634, screen_name:MrBigBoySwag, epoch:1297038588, text:only way they cud keep me out da superbowl is if my neck was broke, followers_count:998, statuses_count:52830, lang:null, in_reply_to_status_id:0, in_reply_to_user_id:0, retweeted_status_id:0, retweeted_user_id:0, retweeted_count:0)
MB099 Q0 34408643931672577 4065 1.978337 2011-2012-baseline# TResult(id:34408643931672577, rsv:1.9783369302749634, screen_name:TheMadman91, epoch:1297038634, text:@Tv, Superbowl + smalltalk with reza :), followers_count:6, statuses_count:19, lang:null, in_reply_to_status_id:0, in_reply_to_user_id:0, retweeted_status_id:0, retweeted_user_id:0, retweeted_count:0)
MB099 Q0 34408672037699585 4066 1.978337 2011-2012-baseline# TResult(id:34408672037699585, rsv:1.9783369302749634, screen_name:o0phelia, epoch:1297038641, text:The Superbowl logo on my jersey Greenbay Packers&lt;3 http://plixi.com/p/75391492, followers_count:103, statuses_count:1733, lang:null, in_reply_to_status_id:0, in_reply_to_user_id:0, retweeted_status_id:0, retweeted_user_id:0, retweeted_count:0)
MB099 Q0 34408998316810240 4067 1.978337 2011-2012-baseline# TResult(id:34408998316810240, rsv:1.9783369302749634, screen_name:InigoMcCanntoya, epoch:1297038719, text:@paul_ohea no side ever come from more than 10 down in Superbowl, followers_count:154, statuses_count:219, lang:null, in_reply_to_status_id:34408575778426880, in_reply_to_user_id:181131917, retweeted_status_id:0, retweeted_user_id:0, retweeted_count:0)
MB099 Q0 34409036849876992 4068 1.978337 2011-2012-baseline# TResult(id:34409036849876992, rsv:1.9783369302749634, screen_name:mulegirl, epoch:1297038728, text:. @ebertchicago needs to address how CGI is ruining Superbowl ads., followers_count:715, statuses_count:7595, lang:null, in_reply_to_status_id:0, in_reply_to_user_id:0, retweeted_status_id:0, retweeted_user_id:0, retweeted_count:0)
MB099 Q0 34409048518561792 4069 1.978337 2011-2012-baseline# TResult(id:34409048518561792, rsv:1.9783369302749634, screen_name:MsHAiRnMaKeUP, epoch:1297038731, text:Watchin the superbowl...wit my mean lil sister!...hahaha jk, followers_count:17, statuses_count:291, lang:null, in_reply_to_status_id:0, in_reply_to_user_id:0, retweeted_status_id:0, retweeted_user_id:0, retweeted_count:0)
MB099 Q0 34409344623841280 4070 1.978337 2011-2012-baseline# TResult(id:34409344623841280, rsv:1.9783369302749634, screen_name:Sakurakisser, epoch:1297038801, text:Missing superbowl fawkitt.. im going to horror flicks when I get home.., followers_count:35, statuses_count:3145, lang:null, in_reply_to_status_id:0, in_reply_to_user_id:0, retweeted_status_id:0, retweeted_user_id:0, retweeted_count:0)
MB099 Q0 34409431403859969 4071 1.978337 2011-2012-baseline# TResult(id:34409431403859969, rsv:1.9783369302749634, screen_name:TromboneFailure, epoch:1297038822, text:watching Enchanted. Unf, Patrick Dempsey &gt; Superbowl, followers_count:104, statuses_count:1619, lang:null, in_reply_to_status_id:0, in_reply_to_user_id:0, retweeted_status_id:0, retweeted_user_id:0, retweeted_count:0)
MB099 Q0 34409501478100992 4072 1.978337 2011-2012-baseline# TResult(id:34409501478100992, rsv:1.9783369302749634, screen_name:Jason, epoch:1297038839, text:whoa.... @JustinTV filled with Superbowl Streams but nothing on @ustream http://jc.is/e8JXm4 thoughts?, followers_count:47041, statuses_count:26582, lang:null, in_reply_to_status_id:0, in_reply_to_user_id:0, retweeted_status_id:0, retweeted_user_id:0, retweeted_count:0)
MB099 Q0 34409503222923264 4073 1.978337 2011-2012-baseline# TResult(id:34409503222923264, rsv:1.9783369302749634, screen_name:LouLou2AmAzInG, epoch:1297038839, text:@95party Lolxz I'm At A Superbowl Party Woot Woot Steelers Only, followers_count:757, statuses_count:1036, lang:null, in_reply_to_status_id:34408038236430336, in_reply_to_user_id:71866348, retweeted_status_id:0, retweeted_user_id:0, retweeted_count:0)
MB099 Q0 34409835323723776 4074 1.978337 2011-2012-baseline# TResult(id:34409835323723776, rsv:1.9783369302749634, screen_name:OMG_PMarie, epoch:1297038918, text:Superbowl meal part 1 and yes that is a justin beiber cup =x http://t.co/lICI9qL, followers_count:672, statuses_count:4911, lang:null, in_reply_to_status_id:0, in_reply_to_user_id:0, retweeted_status_id:0, retweeted_user_id:0, retweeted_count:0)
MB099 Q0 34409862876106752 4075 1.978337 2011-2012-baseline# TResult(id:34409862876106752, rsv:1.9783369302749634, screen_name:LilRedTrapNHood, epoch:1297038925, text:This SuperBowl aint about the Packers or Steelers its about Wiz and Wayne, followers_count:507, statuses_count:29516, lang:null, in_reply_to_status_id:0, in_reply_to_user_id:0, retweeted_status_id:0, retweeted_user_id:0, retweeted_count:0)
MB099 Q0 34409901140738048 4076 1.978337 2011-2012-baseline# TResult(id:34409901140738048, rsv:1.9783369302749634, screen_name:skylatics, epoch:1297038934, text:Wonders how much they get paid to call the "SUPERBOWL"  #juscurious, followers_count:607, statuses_count:1955, lang:null, in_reply_to_status_id:0, in_reply_to_user_id:0, retweeted_status_id:0, retweeted_user_id:0, retweeted_count:0)
MB099 Q0 34410001179090944 4077 1.978337 2011-2012-baseline# TResult(id:34410001179090944, rsv:1.9783369302749634, screen_name:BlackZuckerburg, epoch:1297038958, text:Wonder how Troy feels about Dallas not playing in the Superbowl in Cowboys Stadium, followers_count:1294, statuses_count:20269, lang:null, in_reply_to_status_id:0, in_reply_to_user_id:0, retweeted_status_id:0, retweeted_user_id:0, retweeted_count:0)
MB099 Q0 34410516713578496 4078 1.978337 2011-2012-baseline# TResult(id:34410516713578496, rsv:1.9783369302749634, screen_name:LeahCypess, epoch:1297039081, text:Everyone I know is off watching the superbowl. Whatever shall I do? #gilmoregirls, followers_count:1816, statuses_count:3478, lang:null, in_reply_to_status_id:0, in_reply_to_user_id:0, retweeted_status_id:0, retweeted_user_id:0, retweeted_count:0)
MB099 Q0 34410654882471936 4079 1.978337 2011-2012-baseline# TResult(id:34410654882471936, rsv:1.9783369302749634, screen_name:leithold24, epoch:1297039114, text:watch super bowl 2011 online free live stream xlv 45 superbowl video12 http://tinyurl.com/48me2h5, followers_count:323, statuses_count:4561, lang:null, in_reply_to_status_id:0, in_reply_to_user_id:0, retweeted_status_id:0, retweeted_user_id:0, retweeted_count:0)
MB099 Q0 34411000895643649 4080 1.978337 2011-2012-baseline# TResult(id:34411000895643649, rsv:1.9783369302749634, screen_name:stuartbickerton, epoch:1297039196, text:@LeeSPerry doublecheeseburger looks knackered ... 1 big hit and it's goodbye superbowl for him @cpwolves, followers_count:636, statuses_count:13123, lang:null, in_reply_to_status_id:34410714797965312, in_reply_to_user_id:42458335, retweeted_status_id:0, retweeted_user_id:0, retweeted_count:0)
MB099 Q0 34411085192765440 4081 1.978337 2011-2012-baseline# TResult(id:34411085192765440, rsv:1.9783369302749634, screen_name:pghazal, epoch:1297039216, text:Watching the superbowl at the casino just to see @KimKardashian sketchers commercialllll, followers_count:106, statuses_count:438, lang:null, in_reply_to_status_id:0, in_reply_to_user_id:0, retweeted_status_id:0, retweeted_user_id:0, retweeted_count:0)
MB099 Q0 34411227736178689 4082 1.978337 2011-2012-baseline# TResult(id:34411227736178689, rsv:1.9783369302749634, screen_name:backhandrea, epoch:1297039250, text:Who cares that the superbowl if on . . . PUPPY BOWL!, followers_count:28, statuses_count:482, lang:null, in_reply_to_status_id:0, in_reply_to_user_id:0, retweeted_status_id:0, retweeted_user_id:0, retweeted_count:0)
MB099 Q0 34411352864854016 4083 1.978337 2011-2012-baseline# TResult(id:34411352864854016, rsv:1.9783369302749634, screen_name:NickyMaghacot, epoch:1297039280, text:Because its superbowl sunday my diets out the window ;P, followers_count:23, statuses_count:183, lang:null, in_reply_to_status_id:0, in_reply_to_user_id:0, retweeted_status_id:0, retweeted_user_id:0, retweeted_count:0)
MB099 Q0 34383887312363520 4084 1.978337 2011-2012-baseline# TResult(id:34383887312363520, rsv:1.9783369302749634, screen_name:_whereswade, epoch:1297032732, text:who coming watch the superbowl from last year with me?, followers_count:400, statuses_count:17792, lang:null, in_reply_to_status_id:0, in_reply_to_user_id:0, retweeted_status_id:0, retweeted_user_id:0, retweeted_count:0)
MB099 Q0 34384034565980160 4085 1.978337 2011-2012-baseline# TResult(id:34384034565980160, rsv:1.9783369302749634, screen_name:MoneysOurEnt, epoch:1297032767, text:Superbowl Watch Party at #Broadwaybar  $3 almost everything $4 long islands, followers_count:150, statuses_count:1179, lang:null, in_reply_to_status_id:0, in_reply_to_user_id:0, retweeted_status_id:0, retweeted_user_id:0, retweeted_count:0)
MB099 Q0 34384152631451648 4086 1.978337 2011-2012-baseline# TResult(id:34384152631451648, rsv:1.9783369302749634, screen_name:tallteach33, epoch:1297032795, text:At @MMMMBLT's superbowl party, he's the only @Packers fan here!  #noPackno, followers_count:143, statuses_count:6668, lang:null, in_reply_to_status_id:0, in_reply_to_user_id:0, retweeted_status_id:0, retweeted_user_id:0, retweeted_count:0)
MB099 Q0 34384218209386496 4087 1.978337 2011-2012-baseline# TResult(id:34384218209386496, rsv:1.9783369302749634, screen_name:broomtoes, epoch:1297032811, text:Superbowl can suck my dick. Sorry to all that enjoy it., followers_count:41, statuses_count:40, lang:null, in_reply_to_status_id:0, in_reply_to_user_id:0, retweeted_status_id:0, retweeted_user_id:0, retweeted_count:0)
MB099 Q0 34384389009842176 4088 1.978337 2011-2012-baseline# TResult(id:34384389009842176, rsv:1.9783369302749634, screen_name:luvrobsten, epoch:1297032851, text:Yes RT@in_twiland    am I the only one who won't watch the Superbowl?, followers_count:632, statuses_count:17320, lang:null, in_reply_to_status_id:0, in_reply_to_user_id:0, retweeted_status_id:0, retweeted_user_id:0, retweeted_count:0)
MB099 Q0 34384520241221632 4089 1.978337 2011-2012-baseline# TResult(id:34384520241221632, rsv:1.9783369302749634, screen_name:realstreetswami, epoch:1297032883, text:Espnfirsttake the score will b 24-21 GreenBay. Ur Superbowl MVP WR Greg Jennings, followers_count:8, statuses_count:180, lang:null, in_reply_to_status_id:0, in_reply_to_user_id:0, retweeted_status_id:0, retweeted_user_id:0, retweeted_count:0)
MB099 Q0 34384768472715264 4090 1.978337 2011-2012-baseline# TResult(id:34384768472715264, rsv:1.9783369302749634, screen_name:crazygeri, epoch:1297032942, text:Superbowl party with my mommy and puppies!!! Pizza and nachos!!!, followers_count:616, statuses_count:7993, lang:null, in_reply_to_status_id:0, in_reply_to_user_id:0, retweeted_status_id:0, retweeted_user_id:0, retweeted_count:0)
MB099 Q0 34384825766907904 4091 1.978337 2011-2012-baseline# TResult(id:34384825766907904, rsv:1.9783369302749634, screen_name:evoabby, epoch:1297032955, text:Am I the only person in the country NOT watching the Superbowl?, followers_count:1303, statuses_count:2112, lang:null, in_reply_to_status_id:0, in_reply_to_user_id:0, retweeted_status_id:0, retweeted_user_id:0, retweeted_count:0)
MB099 Q0 34384951923183616 4092 1.978337 2011-2012-baseline# TResult(id:34384951923183616, rsv:1.9783369302749634, screen_name:ScottMWatkins, epoch:1297032986, text:What is the point of this declaration of independence thing for the superbowl pregame??, followers_count:51, statuses_count:241, lang:null, in_reply_to_status_id:0, in_reply_to_user_id:0, retweeted_status_id:0, retweeted_user_id:0, retweeted_count:0)
MB099 Q0 34384972622077952 4093 1.978337 2011-2012-baseline# TResult(id:34384972622077952, rsv:1.9783369302749634, screen_name:MzDaYzIE, epoch:1297032990, text:First superbowl ever just me n my baby Boi... I love the quiet times..., followers_count:335, statuses_count:25995, lang:null, in_reply_to_status_id:0, in_reply_to_user_id:0, retweeted_status_id:0, retweeted_user_id:0, retweeted_count:0)
MB099 Q0 34384973767114752 4094 1.978337 2011-2012-baseline# TResult(id:34384973767114752, rsv:1.9783369302749634, screen_name:nickchapple, epoch:1297032991, text:Here's something a little more interesting than the superbowl tonight  zeitgeist moving forward http://tinyurl.com/4aep6yc, followers_count:237, statuses_count:662, lang:null, in_reply_to_status_id:0, in_reply_to_user_id:0, retweeted_status_id:0, retweeted_user_id:0, retweeted_count:0)
MB099 Q0 34385493189726209 4095 1.978337 2011-2012-baseline# TResult(id:34385493189726209, rsv:1.9783369302749634, screen_name:lisa_thomson, epoch:1297033115, text:Superbowl!!!! Go bills 2012 baby!!!!, followers_count:154, statuses_count:594, lang:null, in_reply_to_status_id:0, in_reply_to_user_id:0, retweeted_status_id:0, retweeted_user_id:0, retweeted_count:0)
MB099 Q0 34385550479724545 4096 1.978337 2011-2012-baseline# TResult(id:34385550479724545, rsv:1.9783369302749634, screen_name:candifresca, epoch:1297033128, text:Me watching the Superbowl would just be poor time management..., followers_count:312, statuses_count:22033, lang:null, in_reply_to_status_id:0, in_reply_to_user_id:0, retweeted_status_id:0, retweeted_user_id:0, retweeted_count:0)
MB099 Q0 34385631886966784 4097 1.978337 2011-2012-baseline# TResult(id:34385631886966784, rsv:1.9783369302749634, screen_name:eizusdoow, epoch:1297033148, text:@rbachman Ha! Silly - it's baskets they're looking for in the Superbowl!, followers_count:969, statuses_count:16422, lang:null, in_reply_to_status_id:34385109637406720, in_reply_to_user_id:15894866, retweeted_status_id:0, retweeted_user_id:0, retweeted_count:0)
MB099 Q0 34385643916230656 4098 1.978337 2011-2012-baseline# TResult(id:34385643916230656, rsv:1.9783369302749634, screen_name:StephanieBlonde, epoch:1297033151, text:There are xsport customers at this superbowl party - fucking lovely, followers_count:349, statuses_count:6282, lang:null, in_reply_to_status_id:0, in_reply_to_user_id:0, retweeted_status_id:0, retweeted_user_id:0, retweeted_count:0)
MB099 Q0 34385794970038272 4099 1.978337 2011-2012-baseline# TResult(id:34385794970038272, rsv:1.9783369302749634, screen_name:xElizabeth04x, epoch:1297033187, text:Am i the only one who doesnt care about the superbowl?:O, followers_count:81, statuses_count:3461, lang:null, in_reply_to_status_id:0, in_reply_to_user_id:0, retweeted_status_id:0, retweeted_user_id:0, retweeted_count:0)
MB099 Q0 34386008921341952 4100 1.978337 2011-2012-baseline# TResult(id:34386008921341952, rsv:1.9783369302749634, screen_name:sstahl109, epoch:1297033238, text:Wow declaration of independence at superbowl well done I hope everybody heard words, followers_count:48, statuses_count:970, lang:null, in_reply_to_status_id:0, in_reply_to_user_id:0, retweeted_status_id:0, retweeted_user_id:0, retweeted_count:0)
MB099 Q0 34386108833861632 4101 1.978337 2011-2012-baseline# TResult(id:34386108833861632, rsv:1.9783369302749634, screen_name:awakefit, epoch:1297033261, text:Staying up to watch the superbowl after a weekend in Brighton is gonna be tough!, followers_count:310, statuses_count:676, lang:null, in_reply_to_status_id:0, in_reply_to_user_id:0, retweeted_status_id:0, retweeted_user_id:0, retweeted_count:0)
MB099 Q0 34386119034408960 4102 1.978337 2011-2012-baseline# TResult(id:34386119034408960, rsv:1.9783369302749634, screen_name:autopsy4, epoch:1297033264, text:Personally, I'd prefer my Superbowl without the amerigasm we were just forced to watch., followers_count:428, statuses_count:13755, lang:null, in_reply_to_status_id:0, in_reply_to_user_id:0, retweeted_status_id:0, retweeted_user_id:0, retweeted_count:0)
MB099 Q0 34386391932735488 4103 1.978337 2011-2012-baseline# TResult(id:34386391932735488, rsv:1.9783369302749634, screen_name:MattJJ_LM, epoch:1297033329, text:#bbcsuperbowl What has been the best superbowl match in the 21st century?, followers_count:117, statuses_count:765, lang:null, in_reply_to_status_id:0, in_reply_to_user_id:0, retweeted_status_id:0, retweeted_user_id:0, retweeted_count:0)
MB099 Q0 34386429626818561 4104 1.978337 2011-2012-baseline# TResult(id:34386429626818561, rsv:1.9783369302749634, screen_name:LanoTheDon, epoch:1297033338, text:I aint watchin the superbowl til the 2nd half. Cod for now, followers_count:449, statuses_count:38909, lang:null, in_reply_to_status_id:0, in_reply_to_user_id:0, retweeted_status_id:0, retweeted_user_id:0, retweeted_count:0)
MB099 Q0 34386495217336320 4105 1.978337 2011-2012-baseline# TResult(id:34386495217336320, rsv:1.9783369302749634, screen_name:MsPurpleRL, epoch:1297033353, text:Rick Ross Superbowl XLV Vlog (Day 2) [Video] http://dlvr.it/Fxr8T, followers_count:209, statuses_count:8280, lang:null, in_reply_to_status_id:0, in_reply_to_user_id:0, retweeted_status_id:0, retweeted_user_id:0, retweeted_count:0)
